ジャンル名,売上指数（千円）,シェア,商品ランク入り数
トイレットペーパー,405543,47.85%,18635
ティッシュペーパー,206836,24.40%,11074
ウェットティッシュ,89739,10.59%,9784
ペーパータオル,89645,10.58%,5863
携帯用ウェットティッシュ,36565,4.31%,3567
ポケットティッシュ,11605,1.37%,2892
その他,7616,0.90%,1255
