ジャンル名,売上指数（千円）,シェア,商品ランク入り数
機内リラックスグッズ,58166,44.40%,8409
トラベルポーチ・パッキングオーガナイザー,25065,19.13%,3351
旅行用小分け容器,17232,13.15%,2108
旅行用変圧器・変換プラグ,11922,9.10%,1374
セキュリティポーチ,6719,5.13%,1508
その他,6297,4.81%,2182
パスポートカバー,5280,4.03%,902
シューズバッグ,327,0.25%,147
