ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ラーメン,5502,43.34%,807
パスタ,4091,32.23%,581
その他,1042,8.21%,235
うどん,803,6.32%,118
ところてん,583,4.60%,77
春雨,502,3.95%,212
冷麺,101,0.80%,22
そうめん,70,0.55%,27
