ジャンル名,売上指数（千円）,シェア,商品ランク入り数
マカロニ,1922,42.38%,558
その他,1617,35.66%,564
ペンネ,513,11.32%,228
フジッリ,420,9.27%,179
ファルファーレ,62,1.37%,29
