ジャンル名,売上指数（千円）,シェア,商品ランク入り数
EMS,128070,45.00%,4269
ダイエットシューズ,64648,22.72%,236
シェイプアップグッズ,49909,17.54%,1911
その他,17543,6.16%,1174
表情筋トレーニング器具,10444,3.67%,654
ダイエットクッション,6909,2.43%,540
ダイエットサンダル,4279,1.50%,275
ダイエットスリッパ,2773,0.97%,550
