ジャンル名,売上指数（千円）,シェア,商品ランク入り数
栄養・健康ドリンク,597998,46.69%,34237
その他,259086,20.23%,13678
栄養調整食品,167312,13.06%,13058
特定保健用食品,151972,11.87%,7161
健康油,57060,4.46%,3448
特別用途食品,17313,1.35%,2839
にがり,15434,1.21%,1011
マクロビオティック,8190,0.64%,1635
スープ,6288,0.49%,1193
