ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,18484,21.72%,2545
ぬか漬け,11753,13.81%,2170
その他,7925,9.31%,2623
らっきょう漬け,7254,8.52%,1412
松前漬け,6843,8.04%,1050
しょうゆ漬け,6538,7.68%,2475
塩漬け,6188,7.27%,1980
たくあん漬け,4729,5.56%,1833
酢漬け,3596,4.23%,1095
みそ漬け,2979,3.50%,1165
浅漬け,2562,3.01%,1304
かす漬け,2131,2.50%,612
わさび漬け,1361,1.60%,509
しば漬け,1051,1.24%,614
こうじ漬け,716,0.84%,264
福神漬け,699,0.82%,252
もろみ漬け,283,0.33%,147
