ジャンル名,売上指数（千円）,シェア,商品ランク入り数
おせちセット,2392966,43.34%,16629
和風惣菜,1266923,22.95%,81808
洋風惣菜,648968,11.75%,46241
中華惣菜・点心,584105,10.58%,29620
鍋セット,290174,5.26%,10404
カレー,142820,2.59%,21950
その他,79472,1.44%,5580
弁当・駅弁,71090,1.29%,2926
韓国惣菜,35402,0.64%,7253
アジアン・エスニック惣菜,9351,0.17%,2658
