ジャンル名,売上指数（千円）,シェア,商品ランク入り数
エクササイズ用ポール,43197,42.65%,1673
ぶら下がり器,30459,30.07%,906
その他,12945,12.78%,1271
ストレッチマット,8040,7.94%,528
ストレッチングボード,6652,6.57%,518
