ジャンル名,売上指数（千円）,シェア,商品ランク入り数
クリップ,8107,43.29%,5453
クリップボード,3427,18.30%,1690
結束バンド,2836,15.14%,1380
その他,2568,13.71%,1484
輪ゴム,1339,7.15%,763
つづりひも,450,2.40%,251
