ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スパッツ・レギンス,11820,71.87%,1457
その他,2057,12.51%,386
ショーツ,1127,6.86%,153
ストッキング,770,4.68%,164
キャミソール,320,1.95%,110
パンツ,261,1.58%,61
ブラジャー,89,0.54%,37
