ジャンル名,売上指数（千円）,シェア,商品ランク入り数
洋風おせちセット,308,51.84%,13
和風おせちセット,127,21.39%,24
その他,77,12.88%,15
中華おせちセット,71,11.95%,3
和洋中おせちセット,12,1.94%,1
