ジャンル名,売上指数（千円）,シェア,商品ランク入り数
赤身,22635,55.09%,1815
セット・詰め合わせ,10099,24.58%,877
レバー,3008,7.32%,278
霜降り,2415,5.88%,302
その他,2112,5.14%,484
タテガミ,545,1.33%,156
モツ,134,0.33%,127
ハツ,106,0.26%,121
タン,36,0.09%,101
