ジャンル名,売上指数（千円）,シェア,商品ランク入り数
水産物加工品,80396,46.49%,9903
肉加工品,31085,17.97%,2435
セット・詰め合わせ,30610,17.70%,2044
フルーツ・果物,12630,7.30%,2651
野菜・きのこ,9811,5.67%,1633
惣菜,8408,4.86%,1296
