ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ビタミンB9・葉酸,144619,28.97%,4998
ビタミンC,134370,26.91%,8640
マルチビタミン,106148,21.26%,7574
その他,24492,4.91%,1856
ビタミンD,20753,4.16%,2829
ビタミンB群,20416,4.09%,3442
ビタミンE,12704,2.54%,1766
ビタミンB7・ビオチン,10897,2.18%,1638
ビタミンB3・ナイアシン,9850,1.97%,1051
ビタミンA,3200,0.64%,656
ビタミンB5・パントテン酸,3004,0.60%,362
ビタミンB2,2694,0.54%,224
ビタミンB1,2104,0.42%,360
ビタミンB12,1598,0.32%,414
ビタミンB6,1456,0.29%,243
ビタミンK,526,0.11%,0
ビタミンP,359,0.07%,0
ビタミンB8,59,0.01%,93
