ジャンル名,売上指数（千円）,シェア,商品ランク入り数
茶葉・ティーバッグ,940204,52.83%,114734
お茶飲料,807791,45.39%,54629
その他,22630,1.27%,4188
昆布茶,9117,0.51%,2240
