ジャンル名,売上指数（千円）,シェア,商品ランク入り数
機内リラックスグッズ,148030,44.02%,10330
トラベルポーチ・パッキングオーガナイザー,85021,25.28%,5876
旅行用変圧器・変換プラグ,33616,10.00%,2163
旅行用小分け容器,20376,6.06%,2508
セキュリティポーチ,17921,5.33%,1771
パスポートカバー,13766,4.09%,1538
その他,10774,3.20%,2663
シューズバッグ,6778,2.02%,511
