ジャンル名,売上指数（千円）,シェア,商品ランク入り数
突っ張り棒,10890,47.34%,1706
耐震用接着マット・ストッパー,8006,34.80%,1841
壁面固定器具,2195,9.54%,366
その他,1913,8.31%,538
