ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゼリー,14493,36.40%,2742
クッキー・ビスケット,11127,27.95%,2225
チョコレートバー,3532,8.87%,555
その他,3311,8.31%,679
チップス・せんべい,3226,8.10%,792
キャンディ,1427,3.58%,559
和菓子,903,2.27%,198
プリン,773,1.94%,200
ケーキ,548,1.38%,120
フレーク,155,0.39%,137
ウエハース,148,0.37%,162
グミ,79,0.20%,125
ガム,53,0.13%,124
クラッカー,30,0.08%,94
ラスク,13,0.03%,3
