ジャンル名,売上指数（千円）,シェア,商品ランク入り数
薄削り節,8696,32.29%,1257
厚削り節,7792,28.93%,737
その他,4135,15.35%,775
セット・詰め合わせ,4001,14.85%,432
仕上節,2310,8.58%,334
