ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ブレンド,162964,74.24%,4052
その他,25455,11.60%,3429
黒米,16973,7.73%,1267
アマランサス,4112,1.87%,292
キヌア,3933,1.79%,477
きび,2904,1.32%,498
あわ,1587,0.72%,293
赤米,885,0.40%,204
ひえ,683,0.31%,148
