ジャンル名,売上指数（千円）,シェア,商品ランク入り数
絵具,37523,35.11%,12334
その他,22214,20.79%,5663
額縁,12485,11.68%,2196
画材用紙,10239,9.58%,6190
キャンバス・パネル,7630,7.14%,1907
クレヨン,7158,6.70%,2361
筆,3346,3.13%,2113
イーゼル,3294,3.08%,605
エアブラシ,1872,1.75%,203
つけペン,540,0.51%,291
パレット・絵皿,355,0.33%,235
スケッチバッグ,214,0.20%,143
