ジャンル名,売上指数（千円）,シェア,商品ランク入り数
仏具,203673,53.34%,17020
神具,62074,16.26%,7410
線香,40834,10.69%,11092
数珠,32962,8.63%,4570
その他,16151,4.23%,3250
朱印帳,13955,3.65%,4757
仏前ろうそく,8772,2.30%,3060
数珠袋,2114,0.55%,938
ろうそく立て,981,0.26%,335
ろうそく消し,355,0.09%,204
