ジャンル名,売上指数（千円）,シェア,商品ランク入り数
コーヒー豆,499779,34.31%,27874
ドリップバッグ,390271,26.79%,19877
コーヒー飲料,230468,15.82%,22360
カプセルコーヒー,172032,11.81%,10568
インスタントコーヒー,131566,9.03%,17188
その他,32593,2.24%,4804
