ジャンル名,売上指数（千円）,シェア,商品ランク入り数
はちみつ梅,88168,39.63%,5357
その他,50907,22.88%,5158
しそ梅,22200,9.98%,2553
白梅干し,15852,7.12%,1633
セット・詰め合わせ,10848,4.88%,1500
ねり梅,8507,3.82%,846
田舎梅干し,7080,3.18%,884
赤じそ漬け,7009,3.15%,878
干し梅,5505,2.47%,1347
小梅,3112,1.40%,671
梅干しにんにく,1664,0.75%,333
きざみ梅,1377,0.62%,244
焼梅干し,260,0.12%,50
