ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,11832,34.58%,3541
セット・詰め合わせ,9723,28.42%,1561
和風ドレッシング,6147,17.96%,2233
ごまドレッシング,2686,7.85%,1340
イタリアンドレッシング,1679,4.91%,579
フレンチドレッシング,1383,4.04%,490
中華ドレッシング,519,1.52%,222
梅ドレッシング,185,0.54%,108
かぼすドレッシング,61,0.18%,40
