ジャンル名,売上指数（千円）,シェア,商品ランク入り数
干物・燻製・スモーク食品,47619,31.30%,8643
西京漬・漬魚,47203,31.02%,3077
その他,39034,25.66%,4951
ちりめんじゃこ・しらす干し,10275,6.75%,1968
塩辛,4594,3.02%,1506
くさや,1223,0.80%,340
カニミソ,1178,0.77%,346
新巻,661,0.43%,179
あん肝,362,0.24%,147
