ジャンル名,売上指数（千円）,シェア,商品ランク入り数
牛丼,507209,94.12%,3589
その他,18385,3.41%,1214
豚丼,7008,1.30%,498
親子丼,4573,0.85%,572
カツ丼,1747,0.32%,190
