ジャンル名,売上指数（千円）,シェア,商品ランク入り数
インナー,23920,41.17%,2528
ウエストシェイパー・腹巻,9553,16.44%,1141
ソックス,7895,13.59%,1157
ふくらはぎシェイパー,6566,11.30%,723
二の腕シェイパー,5732,9.86%,521
その他,2386,4.11%,262
フェイスマスク,1750,3.01%,506
太ももシェイパー,299,0.51%,101
