ジャンル名,売上指数（千円）,シェア,商品ランク入り数
まつたけ,13362,47.62%,527
その他,5483,19.54%,1242
トリュフ,3022,10.77%,433
しいたけ,2035,7.25%,655
まいたけ,1827,6.51%,392
ポルチーニ,849,3.03%,208
えのき,777,2.77%,313
しめじ,343,1.22%,201
なめこ,315,1.12%,167
エリンギ,48,0.17%,116
