ジャンル名,売上指数（千円）,シェア,商品ランク入り数
海苔,209124,52.34%,19990
その他,36414,9.11%,6158
鰹節,22829,5.71%,3698
乾燥わかめ,21425,5.36%,2225
だし昆布,20685,5.18%,4141
とろろ昆布,13766,3.45%,1672
ごま,13646,3.42%,3498
干ししいたけ,11096,2.78%,1809
きな粉,9623,2.41%,2443
煮干,8879,2.22%,1846
乾燥ひじき,7182,1.80%,1061
切干大根,6303,1.58%,1043
春雨,6256,1.57%,1382
麩,5974,1.50%,1358
高野豆腐,2289,0.57%,669
フカヒレ,1879,0.47%,182
かんぴょう,1108,0.28%,187
さば節,627,0.16%,167
乾燥もずく,427,0.11%,80
