ジャンル名,売上指数（千円）,シェア,商品ランク入り数
定規,7762,38.02%,4275
その他,6693,32.78%,1249
図面ケース,2022,9.90%,429
コンパス,1058,5.18%,700
製図用テンプレート,834,4.08%,466
トレーシングペーパー,780,3.82%,445
製図用ペン,590,2.89%,351
三角定規,474,2.32%,310
分度器,206,1.01%,155
