ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,4963,74.86%,1839
コチュジャン,1356,20.45%,752
サムジャン,250,3.77%,140
テンジャン,60,0.91%,31
チョングッジャン,1,0.01%,1
