ジャンル名,売上指数（千円）,シェア,商品ランク入り数
消しゴム,9779,78.55%,7926
修正テープ,1756,14.11%,2234
その他,371,2.98%,313
詰め替え用修正テープ,248,1.99%,263
電動消しゴム,147,1.18%,159
修正ペン,118,0.95%,207
修正液,30,0.24%,109
