ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,169092,22.61%,6610
タン,129879,17.36%,5256
その他,111895,14.96%,6007
サーロイン,55676,7.44%,2433
バラ・カルビ,50069,6.69%,3408
肩ロース,48420,6.47%,2564
リブロース,36385,4.86%,1243
モモ,35195,4.71%,2740
ヒレ・シャトーブリアン,27370,3.66%,1445
ハラミ,27166,3.63%,1652
ホルモン,25975,3.47%,2642
みすじ,10739,1.44%,412
ランプ,8962,1.20%,733
レバー,5489,0.73%,530
ミノ,1959,0.26%,339
スネ,1343,0.18%,242
テール,1109,0.15%,206
ハツ,562,0.08%,175
ハチノス,353,0.05%,136
ギアラ・赤センマイ,314,0.04%,174
