ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ウインナーソーセージ,21022,34.35%,2802
フランクフルト,19916,32.54%,892
ボロニアソーセージ,7668,12.53%,288
その他,5470,8.94%,781
生ソーセージ,3143,5.14%,721
あらびき,2872,4.69%,588
チョリソー,724,1.18%,180
骨付き,381,0.62%,136
