ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,4724,74.78%,2078
バジル,607,9.60%,319
パセリ,216,3.42%,122
ローレル,172,2.72%,134
オレガノ,147,2.33%,109
レモングラス,130,2.06%,69
ローズマリー,114,1.80%,82
タイム,82,1.31%,56
セージ,49,0.77%,35
ペパーミント,41,0.65%,21
マジョラム,35,0.56%,20
