ジャンル名,売上指数（千円）,シェア,商品ランク入り数
サプリメント,6582942,58.26%,301159
健康食品,1355040,11.99%,74789
デンタルケア,1129526,10.00%,127194
健康グッズ,821455,7.27%,78005
ダイエット,731990,6.48%,47576
リラックス・マッサージ用品,418099,3.70%,32825
健康アクセサリー,193920,1.72%,8352
その他,66549,0.59%,4874
