ジャンル名,売上指数（千円）,シェア,商品ランク入り数
革,14869,37.26%,4448
金具・パーツ,11485,28.78%,8883
その他,10275,25.75%,2551
染料,2499,6.26%,1077
糸,781,1.96%,454
