ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ホワイトボード,31965,47.19%,2430
掲示板・コルクボード,11487,16.96%,850
黒板,7050,10.41%,968
レーザーポインター・指示棒,4244,6.27%,564
その他,3249,4.80%,913
ホワイトボードマーカー,2947,4.35%,1700
パネル,2895,4.27%,284
チョーク,1756,2.59%,629
スケジュールボード,874,1.29%,138
コピーボード・電子黒板,537,0.79%,123
ホワイトボード用イレーザー,526,0.78%,258
黒板消し,206,0.30%,56
