ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ラーメン,5651,42.58%,902
パスタ,3543,26.69%,664
その他,2233,16.82%,441
うどん,974,7.34%,172
ところてん,418,3.15%,88
春雨,326,2.46%,193
冷麺,71,0.53%,122
そうめん,58,0.43%,125
