ジャンル名,売上指数（千円）,シェア,商品ランク入り数
矯正グッズ,364206,48.75%,33993
その他,150876,20.20%,6075
安眠グッズ,120201,16.09%,14562
カイロ,57307,7.67%,7968
健康サンダル・スリッパ,24605,3.29%,2676
冷却グッズ・暑さ対策用品,19830,2.65%,4204
禁煙グッズ,5597,0.75%,1044
健康シューズ,4469,0.60%,390
