ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ココナッツミルク,3254,43.67%,464
魚醤・ナンプラー,1877,25.20%,659
その他,1776,23.84%,798
スイートチリソース,544,7.30%,285
