ジャンル名,売上指数（千円）,シェア,商品ランク入り数
書道セット,11596,25.24%,1872
書道筆,9930,21.62%,2875
半紙,9139,19.89%,2214
墨・墨汁,5541,12.06%,1629
その他,4921,10.71%,1528
すずり,1317,2.87%,174
書道下敷,1152,2.51%,411
文鎮,936,2.04%,327
書道バッグ,670,1.46%,194
落款印,495,1.08%,203
筆巻き,240,0.52%,173
