ジャンル名,売上指数（千円）,シェア,商品ランク入り数
タイ料理,2692,34.36%,828
南米料理,1890,24.13%,416
セット・詰め合わせ,1168,14.91%,149
その他,1117,14.27%,379
ベトナム料理,966,12.33%,410
