ジャンル名,売上指数（千円）,シェア,商品ランク入り数
収納用品,544125,39.73%,83486
スリッパ・ルームシューズ,257091,18.77%,37917
その他,216148,15.78%,27360
梱包資材,184622,13.48%,25452
作業用手袋・軍手,110265,8.05%,22115
断熱シート,26985,1.97%,5208
キャンドルスタンド,20209,1.48%,3188
ろうそく,8470,0.62%,3265
蚊帳,1729,0.13%,396
