ジャンル名,売上指数（千円）,シェア,商品ランク入り数
クリアケース・クリアファイル,50903,40.47%,14358
その他,21434,17.04%,7062
リングファイル,15632,12.43%,5042
バインダー,14876,11.83%,4232
ドキュメントファイル,11441,9.10%,1773
名刺ファイル,2706,2.15%,891
フラットファイル,2635,2.09%,1116
個別フォルダー,2480,1.97%,603
インデックス,1993,1.58%,896
スクラップブック,1527,1.21%,497
ハンギングフォルダー,158,0.13%,52
