ジャンル名,売上指数（千円）,シェア,商品ランク入り数
はちみつ,145893,55.65%,11460
マヌカハニー,113040,43.12%,4469
巣蜜・コムハニー,2969,1.13%,307
ナッツのはちみつ漬け,269,0.10%,82
