ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,110708,82.45%,13553
岩塩,12503,9.31%,3403
クリスタルソルト,5601,4.17%,1351
セット・詰め合わせ,2763,2.06%,661
ハーブソルト,2693,2.01%,1032
