ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ラップ,49656,30.03%,7441
キッチンペーパー,45855,27.73%,6595
その他,39370,23.81%,4688
フリーザーバック,12976,7.85%,4663
アルミホイル・アルミ箔,5967,3.61%,1996
クッキングシート,5595,3.38%,1549
油処理剤,2957,1.79%,744
脱臭剤,1283,0.78%,609
飲料水・炊飯用炭,722,0.44%,173
保鮮紙,706,0.43%,134
天ぷら敷紙・天紙,270,0.16%,114
