ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,100653,85.25%,9254
グルコサミン,10262,8.69%,550
アスタキサンチン,3281,2.78%,281
キダチアロエエキス,1719,1.46%,306
きな粉配合,1156,0.98%,196
グルタチオン含有食品,982,0.83%,94
アマランサス配合,13,0.01%,94
