ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,151086,76.91%,10893
グルコサミン,26474,13.48%,716
アスタキサンチン,9791,4.98%,361
キダチアロエエキス,4883,2.49%,401
きな粉配合,2646,1.35%,217
グルタチオン含有食品,1553,0.79%,67
アマランサス配合,6,0.00%,1
