ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,86542,32.49%,3635
ベーグル,46457,17.44%,2383
クロワッサン,34141,12.82%,1498
菓子パン,29529,11.08%,3159
食パン,20633,7.75%,2799
その他,14090,5.29%,2115
ロールパン,7884,2.96%,919
デニッシュ,6584,2.47%,1229
スコーン,6342,2.38%,704
惣菜パン,4855,1.82%,1305
ドイツパン,3567,1.34%,855
フランスパン,3439,1.29%,691
ナン,1501,0.56%,189
プレッツェル,612,0.23%,118
イングリッシュマフィン,104,0.04%,71
グリッシーニ,64,0.02%,25
フォカッチャ,61,0.02%,11
