ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,11475,77.69%,3946
柚子胡椒,2018,13.66%,851
ガラム・マサラ,930,6.30%,536
ごましお,201,1.36%,146
シナモンシュガー,138,0.93%,74
ブーケガルニ,10,0.07%,9
