ジャンル名,売上指数（千円）,シェア,商品ランク入り数
はちみつ梅,73546,40.31%,5069
その他,42698,23.41%,5126
しそ梅,20818,11.41%,2268
セット・詰め合わせ,15997,8.77%,1577
田舎梅干し,6570,3.60%,1028
白梅干し,5983,3.28%,1016
赤じそ漬け,4110,2.25%,681
小梅,3941,2.16%,775
ねり梅,3374,1.85%,537
干し梅,2385,1.31%,690
梅干しにんにく,2018,1.11%,377
きざみ梅,512,0.28%,157
焼梅干し,479,0.26%,114
