ジャンル名,売上指数（千円）,シェア,商品ランク入り数
亜鉛,67535,24.66%,5953
鉄,64661,23.61%,5251
カルシウム,61322,22.39%,5418
マグネシウム,19517,7.13%,2307
その他,17571,6.42%,1501
ケイ素,17027,6.22%,674
マルチミネラル,12597,4.60%,1632
カリウム,10966,4.00%,1027
ヨウ素,1391,0.51%,158
クロム,1080,0.39%,185
銅,221,0.08%,103
マンガン,2,0.00%,94
