ジャンル名,売上指数（千円）,シェア,商品ランク入り数
茶葉・ティーバッグ,1089164,60.99%,112519
お茶飲料,664679,37.22%,46778
その他,23904,1.34%,3896
昆布茶,7951,0.45%,2120
