ジャンル名,売上指数（千円）,シェア,商品ランク入り数
製本テープ,709,28.79%,236
製本機本体,638,25.91%,155
製本用カバー,506,20.57%,153
その他,346,14.07%,74
製本用とじ具,262,10.66%,80
