ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スタンプ,139508,29.29%,27192
ネーム印・浸透印,130410,27.38%,16948
実印・代表印,59835,12.56%,5149
ケース付印鑑セット,55161,11.58%,5428
認印,21092,4.43%,3430
朱肉・スタンプ台,17824,3.74%,5430
銀行印,15647,3.29%,1734
その他,14891,3.13%,5432
印鑑ケース,14586,3.06%,4573
角印,7264,1.53%,1228
