ジャンル名,売上指数（千円）,シェア,商品ランク入り数
冷却グッズ・暑さ対策用品,463408,35.98%,11648
矯正グッズ,356894,27.71%,30169
安眠グッズ,170121,13.21%,12070
その他,115785,8.99%,5807
健康サンダル・スリッパ,72158,5.60%,3410
禁煙グッズ,53307,4.14%,2682
カイロ,31174,2.42%,4161
健康シューズ,25169,1.95%,495
