ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,17384,41.86%,1188
水産物加工品,9949,23.96%,1830
フルーツ・果物,4426,10.66%,495
野菜・きのこ,4091,9.85%,1161
惣菜,3386,8.15%,755
肉加工品,2291,5.52%,529
