ジャンル名,売上指数（千円）,シェア,商品ランク入り数
梅干し,228254,62.23%,20891
漬物,99317,27.08%,22374
キムチ,28099,7.66%,6886
メンマ・ザーサイ,5640,1.54%,1550
その他,2613,0.71%,866
ピクルス,1502,0.41%,420
オリーブ,1224,0.33%,435
水キムチ,130,0.04%,90
