ジャンル名,売上指数（千円）,シェア,商品ランク入り数
お会計票,7194,41.00%,1013
その他,3902,22.24%,984
納品書,2807,16.00%,426
領収証,2393,13.64%,1063
請求書,571,3.25%,214
カーボン紙,286,1.63%,173
入金伝票,174,0.99%,118
出金伝票,91,0.52%,164
見積書,72,0.41%,132
帳簿,54,0.31%,129
