ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,2895,48.32%,897
マカロニ,2483,41.45%,735
ペンネ,396,6.61%,199
フジッリ,183,3.06%,124
ファルファーレ,34,0.57%,24
